ds,sku_id,yhat,yhat_lower,yhat_upper
2016-12-09,Product_1264,31759.0,0.0,122636.0
2016-12-10,Product_1264,21417.0,0.0,112680.0
2016-12-11,Product_1264,21611.0,0.0,112474.0
2016-12-12,Product_1264,16853.0,0.0,109179.0
2016-12-13,Product_1264,18772.0,0.0,115073.0
2016-12-14,Product_1264,14233.0,0.0,107227.0
2016-12-15,Product_1264,13653.0,0.0,107836.0
2016-12-16,Product_1264,31132.0,0.0,117304.0
2016-12-17,Product_1264,20961.0,0.0,112673.0
2016-12-18,Product_1264,21072.0,0.0,113094.0
2016-12-19,Product_1264,16301.0,0.0,103451.0
2016-12-20,Product_1264,18039.0,0.0,110533.0
2016-12-21,Product_1264,13431.0,0.0,106354.0
2016-12-22,Product_1264,12680.0,0.0,98806.0
2016-12-23,Product_1264,29592.0,0.0,121129.0
2016-11-23,Product_1267,10905.0,0.0,61459.0
2016-11-24,Product_1267,20515.0,0.0,67318.0
2016-11-25,Product_1267,20745.0,0.0,66291.0
2016-11-26,Product_1267,21586.0,0.0,68424.0
2016-11-27,Product_1267,24108.0,0.0,67276.0
2016-11-28,Product_1267,23334.0,0.0,68304.0
2016-11-29,Product_1267,36337.0,0.0,83024.0
2016-11-30,Product_1267,15878.0,0.0,62152.0
2016-12-01,Product_1267,26393.0,0.0,71107.0
2016-12-02,Product_1267,27513.0,0.0,70845.0
2016-12-03,Product_1267,29163.0,0.0,75436.0
2016-12-04,Product_1267,32383.0,0.0,77510.0
2016-12-05,Product_1267,32193.0,0.0,76052.0
2016-12-06,Product_1267,45578.0,3742.0,92912.0
2016-12-07,Product_1267,25467.0,0.0,71682.0
2016-12-08,Product_1267,36031.0,0.0,81481.0
2016-12-09,Product_1267,37049.0,0.0,83861.0
2016-12-10,Product_1267,38403.0,0.0,82171.0
2016-12-11,Product_1267,41128.0,0.0,84897.0
2016-12-12,Product_1267,40271.0,0.0,85625.0
2016-12-13,Product_1267,52758.0,6469.0,98474.0
2016-12-14,Product_1267,31720.0,0.0,74962.0
2016-12-15,Product_1267,41092.0,0.0,86404.0
2016-12-16,Product_1267,40837.0,0.0,87185.0
2016-12-17,Product_1267,40821.0,0.0,87043.0
2016-12-18,Product_1267,42107.0,0.0,86136.0
2016-12-19,Product_1267,39789.0,0.0,87895.0
2016-12-20,Product_1267,50761.0,4770.0,96246.0
2016-12-21,Product_1267,28371.0,0.0,73355.0
2016-12-22,Product_1267,36332.0,0.0,81162.0
2016-11-23,Product_1269,13277.0,0.0,28487.0
2016-11-24,Product_1269,15849.0,0.0,31327.0
2016-11-25,Product_1269,39478.0,24493.0,55208.0
2016-11-26,Product_1269,0.0,0.0,3600.0
2016-11-27,Product_1269,0.0,0.0,10147.0
2016-11-28,Product_1269,51022.0,36091.0,66109.0
2016-11-29,Product_1269,57512.0,42472.0,72457.0
2016-11-30,Product_1269,55466.0,40609.0,71869.0
2016-12-01,Product_1269,60132.0,44673.0,75431.0
2016-12-02,Product_1269,85686.0,71227.0,101271.0
2016-12-03,Product_1269,35566.0,21281.0,51401.0
2016-12-04,Product_1269,42408.0,27860.0,58120.0
2016-12-05,Product_1269,99450.0,83807.0,114310.0
2016-12-06,Product_1269,105738.0,89738.0,120885.0
2016-12-07,Product_1269,102904.0,88533.0,118571.0
2016-12-08,Product_1269,106400.0,91331.0,121687.0
2016-12-09,Product_1269,130600.0,115702.0,145918.0
2016-12-10,Product_1269,77789.0,62328.0,93123.0
2016-12-11,Product_1269,82269.0,67330.0,96604.0
2016-12-12,Product_1269,137240.0,123778.0,153032.0
2016-12-13,Product_1269,140563.0,124759.0,155180.0
2016-12-14,Product_1269,134433.0,119136.0,149052.0
2016-12-15,Product_1269,134549.0,120415.0,150900.0
2016-12-16,Product_1269,155516.0,139366.0,171099.0
2016-12-17,Product_1269,98493.0,83190.0,113634.0
2016-12-18,Product_1269,99470.0,85618.0,114420.0
2016-12-19,Product_1269,151612.0,136363.0,165978.0
2016-12-20,Product_1269,151601.0,136269.0,167397.0
2016-12-21,Product_1269,142187.0,127527.0,158344.0
2016-12-22,Product_1269,139300.0,124257.0,154652.0
2016-11-23,Product_1274,13152.0,0.0,41392.0
2016-11-24,Product_1274,12747.0,0.0,38599.0
2016-11-25,Product_1274,14889.0,0.0,43282.0
2016-11-26,Product_1274,13545.0,0.0,39264.0
2016-11-27,Product_1274,13609.0,0.0,39333.0
2016-11-28,Product_1274,12720.0,0.0,38673.0
2016-11-29,Product_1274,13399.0,0.0,42197.0
2016-11-30,Product_1274,13678.0,0.0,41177.0
2016-12-01,Product_1274,13410.0,0.0,38646.0
2016-12-02,Product_1274,15671.0,0.0,44443.0
2016-12-03,Product_1274,14422.0,0.0,39184.0
2016-12-04,Product_1274,14557.0,0.0,41497.0
2016-12-05,Product_1274,13711.0,0.0,38502.0
2016-12-06,Product_1274,14403.0,0.0,41785.0
2016-12-07,Product_1274,14666.0,0.0,41376.0
2016-12-08,Product_1274,14352.0,0.0,41371.0
2016-12-09,Product_1274,16537.0,0.0,43122.0
2016-12-10,Product_1274,15187.0,0.0,41660.0
2016-12-11,Product_1274,15195.0,0.0,42545.0
2016-12-12,Product_1274,14201.0,0.0,40744.0
2016-12-13,Product_1274,14727.0,0.0,41940.0
2016-12-14,Product_1274,14811.0,0.0,43084.0
2016-12-15,Product_1274,14310.0,0.0,40897.0
2016-12-16,Product_1274,16303.0,0.0,42809.0
2016-12-17,Product_1274,14764.0,0.0,41608.0
2016-12-18,Product_1274,14589.0,0.0,42564.0
2016-12-19,Product_1274,13424.0,0.0,40626.0
2016-12-20,Product_1274,13795.0,0.0,40709.0
2016-12-21,Product_1274,13745.0,0.0,41005.0
2016-12-22,Product_1274,13134.0,0.0,40141.0
2016-11-23,Product_1278,10945.0,0.0,54609.0
2016-11-24,Product_1278,14740.0,0.0,59021.0
2016-11-25,Product_1278,11591.0,0.0,55676.0
2016-11-26,Product_1278,13233.0,0.0,59811.0
2016-11-27,Product_1278,12818.0,0.0,59491.0
2016-11-28,Product_1278,15495.0,0.0,59956.0
2016-11-29,Product_1278,9980.0,0.0,55118.0
2016-11-30,Product_1278,9971.0,0.0,57256.0
2016-12-01,Product_1278,13538.0,0.0,57055.0
2016-12-02,Product_1278,10589.0,0.0,56109.0
2016-12-03,Product_1278,12132.0,0.0,59206.0
2016-12-04,Product_1278,11746.0,0.0,56268.0
2016-12-05,Product_1278,14255.0,0.0,57648.0
2016-12-06,Product_1278,9103.0,0.0,56726.0
2016-12-07,Product_1278,9104.0,0.0,52394.0
2016-12-08,Product_1278,12447.0,0.0,55810.0
2016-12-09,Product_1278,9709.0,0.0,55074.0
2016-12-10,Product_1278,11165.0,0.0,54188.0
2016-12-11,Product_1278,10826.0,0.0,52610.0
2016-12-12,Product_1278,13186.0,0.0,60823.0
2016-12-13,Product_1278,8415.0,0.0,52322.0
2016-12-14,Product_1278,8443.0,0.0,51249.0
2016-12-15,Product_1278,11577.0,0.0,55797.0
2016-12-16,Product_1278,9060.0,0.0,54248.0
2016-12-17,Product_1278,10435.0,0.0,55677.0
2016-12-18,Product_1278,10141.0,0.0,53838.0
2016-12-19,Product_1278,12342.0,0.0,53514.0
2016-12-20,Product_1278,7936.0,0.0,55297.0
2016-12-21,Product_1278,7968.0,0.0,57317.0
2016-12-22,Product_1278,10861.0,0.0,56797.0
2016-11-19,Product_1279,15866.0,0.0,56452.0
2016-11-20,Product_1279,15465.0,0.0,58052.0
2016-11-21,Product_1279,7822.0,0.0,46747.0
2016-11-22,Product_1279,10010.0,0.0,47564.0
2016-11-23,Product_1279,19694.0,0.0,61758.0
2016-11-24,Product_1279,17893.0,0.0,59338.0
2016-11-25,Product_1279,8085.0,0.0,46537.0
2016-11-26,Product_1279,12379.0,0.0,50961.0
2016-11-27,Product_1279,11939.0,0.0,54860.0
2016-11-28,Product_1279,4539.0,0.0,43918.0
2016-11-29,Product_1279,6902.0,0.0,47142.0
2016-11-30,Product_1279,16733.0,0.0,58014.0
2016-12-01,Product_1279,15421.0,0.0,56918.0
2016-12-02,Product_1279,6359.0,0.0,50484.0
2016-12-03,Product_1279,11189.0,0.0,52994.0
2016-12-04,Product_1279,11435.0,0.0,50898.0
2016-12-05,Product_1279,4893.0,0.0,48515.0
2016-12-06,Product_1279,7919.0,0.0,50256.0
2016-12-07,Product_1279,18238.0,0.0,60617.0
2016-12-08,Product_1279,17599.0,0.0,59409.0
2016-12-09,Product_1279,9303.0,0.0,49870.0
2016-12-10,Product_1279,14518.0,0.0,51828.0
2016-12-11,Product_1279,15134.0,0.0,54444.0
2016-12-12,Product_1279,8978.0,0.0,48792.0
2016-12-13,Product_1279,12051.0,0.0,54401.0
2016-12-14,Product_1279,22116.0,0.0,60454.0
2016-12-15,Product_1279,21302.0,0.0,61730.0
2016-12-16,Product_1279,12845.0,0.0,53406.0
2016-12-17,Product_1279,17468.0,0.0,57896.0
2016-12-18,Product_1279,17457.0,0.0,56722.0
2016-11-24,Product_1281,15950.0,0.0,66379.0
2016-11-25,Product_1281,7949.0,0.0,61811.0
2016-11-26,Product_1281,15592.0,0.0,66572.0
2016-11-27,Product_1281,14034.0,0.0,65415.0
2016-11-28,Product_1281,6583.0,0.0,54702.0
2016-11-29,Product_1281,22751.0,0.0,74819.0
2016-11-30,Product_1281,15316.0,0.0,67571.0
2016-12-01,Product_1281,12406.0,0.0,61738.0
2016-12-02,Product_1281,5558.0,0.0,57033.0
2016-12-03,Product_1281,14388.0,0.0,62007.0
2016-12-04,Product_1281,14097.0,0.0,67197.0
2016-12-05,Product_1281,7947.0,0.0,58765.0
2016-12-06,Product_1281,25316.0,0.0,71806.0
2016-12-07,Product_1281,19102.0,0.0,72089.0
2016-12-08,Product_1281,17307.0,0.0,70701.0
2016-12-09,Product_1281,11466.0,0.0,60080.0
2016-12-10,Product_1281,21103.0,0.0,74679.0
2016-12-11,Product_1281,21479.0,0.0,68304.0
2016-12-12,Product_1281,15827.0,0.0,65017.0
2016-12-13,Product_1281,33415.0,0.0,86491.0
2016-12-14,Product_1281,27288.0,0.0,79771.0
2016-12-15,Product_1281,25355.0,0.0,78680.0
2016-12-16,Product_1281,19182.0,0.0,70171.0
2016-12-17,Product_1281,28238.0,0.0,81231.0
2016-12-18,Product_1281,27879.0,0.0,76219.0
2016-12-19,Product_1281,21345.0,0.0,70909.0
2016-12-20,Product_1281,37833.0,0.0,89059.0
2016-12-21,Product_1281,30566.0,0.0,84557.0
2016-12-22,Product_1281,27390.0,0.0,76967.0
2016-12-23,Product_1281,19931.0,0.0,76211.0
2016-11-19,Product_1282,0.0,0.0,0.0
2016-11-20,Product_1282,0.0,0.0,0.0
2016-11-21,Product_1282,76862.0,58758.0,94061.0
2016-11-22,Product_1282,89378.0,71336.0,106845.0
2016-11-23,Product_1282,94793.0,76699.0,112234.0
2016-11-24,Product_1282,159184.0,140573.0,175922.0
2016-11-25,Product_1282,167707.0,150219.0,184990.0
2016-11-26,Product_1282,48206.0,30540.0,65564.0
2016-11-27,Product_1282,91782.0,74586.0,109761.0
2016-11-28,Product_1282,312359.0,293629.0,330347.0
2016-11-29,Product_1282,361759.0,344984.0,380829.0
2016-11-30,Product_1282,405410.0,387759.0,422675.0
2016-12-01,Product_1282,510357.0,492279.0,528016.0
2016-12-02,Product_1282,558815.0,541221.0,574943.0
2016-12-03,Product_1282,476568.0,458934.0,494700.0
2016-12-04,Product_1282,560298.0,543034.0,578181.0
2016-12-05,Product_1282,823576.0,806755.0,840922.0
2016-12-06,Product_1282,910264.0,893220.0,926781.0
2016-12-07,Product_1282,988637.0,970236.0,1006763.0
2016-12-08,Product_1282,1126500.0,1108105.0,1144020.0
2016-12-09,Product_1282,1202989.0,1184732.0,1219265.0
2016-12-10,Product_1282,1141771.0,1124504.0,1159971.0
2016-12-11,Product_1282,1245125.0,1227158.0,1263144.0
2016-12-12,Product_1282,1526373.0,1508285.0,1543864.0
2016-12-13,Product_1282,1621605.0,1604500.0,1638921.0
2016-12-14,Product_1282,1702215.0,1684113.0,1719677.0
2016-12-15,Product_1282,1837119.0,1819798.0,1854336.0
2016-12-16,Product_1282,1902806.0,1884212.0,1921321.0
2016-12-17,Product_1282,1821326.0,1803745.0,1837870.0
2016-12-18,Product_1282,1901117.0,1883474.0,1918664.0
2016-11-23,Product_1286,10198.0,0.0,34342.0
2016-11-24,Product_1286,15170.0,0.0,39038.0
2016-11-25,Product_1286,12449.0,0.0,36990.0
2016-11-26,Product_1286,13707.0,0.0,39105.0
2016-11-27,Product_1286,13578.0,0.0,37667.0
2016-11-28,Product_1286,16980.0,0.0,40167.0
2016-11-29,Product_1286,11993.0,0.0,33997.0
2016-11-30,Product_1286,11057.0,0.0,34517.0
2016-12-01,Product_1286,16276.0,0.0,39655.0
2016-12-02,Product_1286,13726.0,0.0,38318.0
2016-12-03,Product_1286,15152.0,0.0,40190.0
2016-12-04,Product_1286,15149.0,0.0,38361.0
2016-12-05,Product_1286,18664.0,0.0,43844.0
2016-12-06,Product_1286,13696.0,0.0,35423.0
2016-12-07,Product_1286,12767.0,0.0,36359.0
2016-12-08,Product_1286,17996.0,0.0,40889.0
2016-12-09,Product_1286,15369.0,0.0,38154.0
2016-12-10,Product_1286,16710.0,0.0,40666.0
2016-12-11,Product_1286,16582.0,0.0,40242.0
2016-12-12,Product_1286,19970.0,0.0,43807.0
2016-12-13,Product_1286,14801.0,0.0,39881.0
2016-12-14,Product_1286,13683.0,0.0,38230.0
2016-12-15,Product_1286,18755.0,0.0,44202.0
2016-12-16,Product_1286,15919.0,0.0,41063.0
2016-12-17,Product_1286,17081.0,0.0,40570.0
2016-12-18,Product_1286,16777.0,0.0,39991.0
2016-12-19,Product_1286,20029.0,0.0,45584.0
2016-12-20,Product_1286,14689.0,0.0,39566.0
2016-12-21,Product_1286,13455.0,0.0,36740.0
2016-12-22,Product_1286,18480.0,0.0,42491.0
2016-11-23,Product_1287,13584.0,0.0,39353.0
2016-11-24,Product_1287,13820.0,0.0,38002.0
2016-11-25,Product_1287,14285.0,0.0,38186.0
2016-11-26,Product_1287,14141.0,0.0,38780.0
2016-11-27,Product_1287,14087.0,0.0,37353.0
2016-11-28,Product_1287,13558.0,0.0,37518.0
2016-11-29,Product_1287,14543.0,0.0,38158.0
2016-11-30,Product_1287,14018.0,0.0,39618.0
2016-12-01,Product_1287,14261.0,0.0,39004.0
2016-12-02,Product_1287,14718.0,0.0,38481.0
2016-12-03,Product_1287,14550.0,0.0,37983.0
2016-12-04,Product_1287,14460.0,0.0,38339.0
2016-12-05,Product_1287,13884.0,0.0,37145.0
2016-12-06,Product_1287,14816.0,0.0,40194.0
2016-12-07,Product_1287,14231.0,0.0,39067.0
2016-12-08,Product_1287,14414.0,0.0,37849.0
2016-12-09,Product_1287,14813.0,0.0,39297.0
2016-12-10,Product_1287,14592.0,0.0,37680.0
2016-12-11,Product_1287,14456.0,0.0,38026.0
2016-12-12,Product_1287,13845.0,0.0,37560.0
2016-12-13,Product_1287,14759.0,0.0,37650.0
2016-12-14,Product_1287,14171.0,0.0,38695.0
2016-12-15,Product_1287,14368.0,0.0,40228.0
2016-12-16,Product_1287,14801.0,0.0,39598.0
2016-12-17,Product_1287,14633.0,0.0,40276.0
2016-12-18,Product_1287,14570.0,0.0,38301.0
2016-12-19,Product_1287,14048.0,0.0,39177.0
2016-12-20,Product_1287,15071.0,0.0,37848.0
2016-12-21,Product_1287,14602.0,0.0,39794.0
2016-12-22,Product_1287,14931.0,0.0,38713.0
2016-11-23,Product_1290,19353.0,3782.0,35261.0
2016-11-24,Product_1290,18868.0,1888.0,37046.0
2016-11-25,Product_1290,23977.0,7271.0,39937.0
2016-11-26,Product_1290,23512.0,7283.0,40189.0
2016-11-27,Product_1290,23239.0,6100.0,40849.0
2016-11-28,Product_1290,21785.0,3995.0,38942.0
2016-11-29,Product_1290,22115.0,6059.0,38674.0
2016-11-30,Product_1290,17543.0,1988.0,34320.0
2016-12-01,Product_1290,17032.0,387.0,32953.0
2016-12-02,Product_1290,22178.0,4769.0,38069.0
2016-12-03,Product_1290,21788.0,4662.0,39023.0
2016-12-04,Product_1290,21636.0,4337.0,38986.0
2016-12-05,Product_1290,20341.0,3908.0,36257.0
2016-12-06,Product_1290,20870.0,3864.0,37834.0
2016-12-07,Product_1290,16515.0,849.0,32892.0
2016-12-08,Product_1290,16251.0,0.0,33765.0
2016-12-09,Product_1290,21671.0,5620.0,38223.0
2016-12-10,Product_1290,21546.0,5029.0,37435.0
2016-12-11,Product_1290,21657.0,6089.0,37531.0
2016-12-12,Product_1290,20609.0,3223.0,36845.0
2016-12-13,Product_1290,21369.0,4399.0,37884.0
2016-12-14,Product_1290,17206.0,942.0,35640.0
2016-12-15,Product_1290,17110.0,1494.0,32733.0
2016-12-16,Product_1290,22673.0,5964.0,39958.0
2016-12-17,Product_1290,22635.0,6644.0,38580.0
2016-12-18,Product_1290,22788.0,7330.0,41162.0
2016-12-19,Product_1290,21735.0,6022.0,38886.0
2016-12-20,Product_1290,22449.0,4617.0,39744.0
2016-12-21,Product_1290,18186.0,412.0,35281.0
2016-12-22,Product_1290,17960.0,1461.0,35109.0
2016-11-23,Product_1294,13763.0,0.0,30026.0
2016-11-24,Product_1294,16407.0,1059.0,32404.0
2016-11-25,Product_1294,15537.0,0.0,30761.0
2016-11-26,Product_1294,16481.0,1038.0,32199.0
2016-11-27,Product_1294,16670.0,861.0,33056.0
2016-11-28,Product_1294,16698.0,691.0,33409.0
2016-11-29,Product_1294,15453.0,0.0,32172.0
2016-11-30,Product_1294,15035.0,0.0,31166.0
2016-12-01,Product_1294,17423.0,1089.0,32965.0
2016-12-02,Product_1294,16249.0,60.0,31673.0
2016-12-03,Product_1294,16913.0,0.0,33380.0
2016-12-04,Product_1294,16820.0,444.0,31735.0
2016-12-05,Product_1294,16579.0,0.0,32054.0
2016-12-06,Product_1294,15071.0,0.0,31844.0
2016-12-07,Product_1294,14427.0,0.0,31730.0
2016-12-08,Product_1294,16655.0,251.0,32976.0
2016-12-09,Product_1294,15313.0,771.0,32255.0
2016-12-10,Product_1294,15869.0,874.0,32170.0
2016-12-11,Product_1294,15700.0,0.0,30726.0
2016-12-12,Product_1294,15421.0,0.0,31839.0
2016-12-13,Product_1294,13902.0,0.0,29744.0
2016-12-14,Product_1294,13297.0,0.0,29777.0
2016-12-15,Product_1294,15632.0,293.0,31576.0
2016-12-16,Product_1294,14390.0,0.0,29037.0
2016-12-17,Product_1294,15096.0,0.0,31118.0
2016-12-18,Product_1294,15093.0,0.0,30380.0
2016-12-19,Product_1294,14998.0,0.0,30424.0
2016-12-20,Product_1294,13660.0,0.0,29728.0
2016-12-21,Product_1294,13253.0,0.0,29925.0
2016-12-22,Product_1294,15822.0,0.0,31356.0
2016-11-23,Product_1295,14539.0,0.0,36873.0
2016-11-24,Product_1295,14805.0,0.0,37459.0
2016-11-25,Product_1295,14275.0,0.0,37758.0
2016-11-26,Product_1295,14797.0,0.0,37123.0
2016-11-27,Product_1295,14738.0,0.0,36512.0
2016-11-28,Product_1295,13827.0,0.0,35826.0
2016-11-29,Product_1295,15372.0,0.0,38010.0
2016-11-30,Product_1295,14176.0,0.0,35741.0
2016-12-01,Product_1295,14586.0,0.0,37641.0
2016-12-02,Product_1295,14217.0,0.0,37441.0
2016-12-03,Product_1295,14919.0,0.0,37792.0
2016-12-04,Product_1295,15049.0,0.0,36292.0
2016-12-05,Product_1295,14328.0,0.0,35291.0
2016-12-06,Product_1295,16069.0,0.0,38324.0
2016-12-07,Product_1295,15048.0,0.0,37273.0
2016-12-08,Product_1295,15624.0,0.0,38570.0
2016-12-09,Product_1295,15397.0,0.0,39055.0
2016-12-10,Product_1295,16220.0,0.0,37797.0
2016-12-11,Product_1295,16435.0,0.0,38814.0
2016-12-12,Product_1295,15760.0,0.0,38607.0
2016-12-13,Product_1295,17520.0,0.0,40587.0
2016-12-14,Product_1295,16468.0,0.0,40434.0
2016-12-15,Product_1295,16980.0,0.0,39474.0
2016-12-16,Product_1295,16646.0,0.0,37577.0
2016-12-17,Product_1295,17330.0,0.0,39990.0
2016-12-18,Product_1295,17370.0,0.0,40782.0
2016-12-19,Product_1295,16489.0,0.0,38900.0
2016-12-20,Product_1295,18028.0,0.0,39813.0
2016-12-21,Product_1295,16727.0,0.0,39842.0
2016-12-22,Product_1295,16987.0,0.0,38994.0
2016-11-23,Product_1299,5019.0,4266.0,5772.0
2016-11-24,Product_1299,1835.0,1560.0,2110.0
2016-11-25,Product_1299,3126.0,2657.0,3595.0
2016-11-26,Product_1299,4435.0,3770.0,5100.0
2016-11-27,Product_1299,8691.0,7387.0,9995.0
2016-11-28,Product_1299,5582.0,4745.0,6419.0
2016-11-29,Product_1299,7504.0,6378.0,8630.0
2016-11-30,Product_1299,2743.0,2332.0,3154.0
2016-12-01,Product_1299,6779.0,5762.0,7796.0
2016-12-02,Product_1299,6890.0,5856.0,7923.0
2016-12-03,Product_1299,14137.0,12016.0,16258.0
2016-12-04,Product_1299,6560.0,5576.0,7544.0
2016-12-05,Product_1299,8177.0,6950.0,9404.0
2016-12-06,Product_1299,15048.0,12791.0,17305.0
2016-12-07,Product_1299,28326.0,24077.0,32575.0
2016-12-08,Product_1299,11354.0,9651.0,13057.0
2016-12-09,Product_1299,12513.0,10636.0,14390.0
2016-12-10,Product_1299,25647.0,21800.0,29494.0
2016-12-11,Product_1299,30937.0,26296.0,35578.0
2016-12-12,Product_1299,13983.0,11886.0,16080.0
2016-12-13,Product_1299,23318.0,19820.0,26816.0
2016-12-14,Product_1299,8771.0,7455.0,10087.0
2016-12-15,Product_1299,15504.0,13178.0,17830.0
2016-12-16,Product_1299,17701.0,15046.0,20356.0
2016-12-17,Product_1299,19864.0,16884.0,22844.0
2016-12-18,Product_1299,21049.0,17892.0,24206.0
2016-12-19,Product_1299,24276.0,20635.0,27917.0
2016-12-20,Product_1299,23257.0,19768.0,26746.0
2016-12-21,Product_1299,21900.0,18615.0,25185.0
2016-12-22,Product_1299,17881.0,15199.0,20563.0
2016-11-23,Product_1315,4695.0,0.0,13172.0
2016-11-24,Product_1315,1660.0,0.0,10467.0
2016-11-25,Product_1315,3357.0,0.0,11867.0
2016-11-26,Product_1315,3445.0,0.0,11772.0
2016-11-27,Product_1315,4351.0,0.0,13096.0
2016-11-28,Product_1315,2255.0,0.0,10797.0
2016-11-29,Product_1315,3930.0,0.0,12462.0
2016-11-30,Product_1315,5115.0,0.0,13705.0
2016-12-01,Product_1315,2149.0,0.0,11393.0
2016-12-02,Product_1315,3943.0,0.0,12404.0
2016-12-03,Product_1315,4109.0,0.0,12530.0
2016-12-04,Product_1315,5090.0,0.0,13699.0
2016-12-05,Product_1315,3038.0,0.0,11773.0
2016-12-06,Product_1315,4773.0,0.0,12971.0
2016-12-07,Product_1315,6003.0,0.0,14517.0
2016-12-08,Product_1315,3039.0,0.0,12166.0
2016-12-09,Product_1315,4857.0,0.0,13584.0
2016-12-10,Product_1315,5022.0,0.0,13529.0
2016-12-11,Product_1315,5995.0,0.0,15030.0
2016-12-12,Product_1315,3901.0,0.0,12822.0
2016-12-13,Product_1315,5607.0,0.0,14080.0
2016-12-14,Product_1315,6793.0,0.0,15416.0
2016-12-15,Product_1315,3745.0,0.0,12503.0
2016-12-16,Product_1315,5502.0,0.0,14043.0
2016-12-17,Product_1315,5586.0,0.0,14577.0
2016-12-18,Product_1315,6477.0,0.0,15447.0
2016-12-19,Product_1315,4273.0,0.0,12499.0
2016-12-20,Product_1315,5892.0,0.0,14519.0
2016-12-21,Product_1315,6985.0,0.0,15064.0
2016-12-22,Product_1315,3814.0,0.0,12533.0
2016-11-23,Product_1316,6639.0,0.0,17920.0
2016-11-24,Product_1316,7043.0,0.0,18543.0
2016-11-25,Product_1316,9322.0,0.0,20903.0
2016-11-26,Product_1316,7744.0,0.0,18509.0
2016-11-27,Product_1316,7708.0,0.0,18811.0
2016-11-28,Product_1316,7410.0,0.0,18332.0
2016-11-29,Product_1316,5836.0,0.0,17420.0
2016-11-30,Product_1316,6390.0,0.0,17581.0
2016-12-01,Product_1316,6790.0,0.0,17222.0
2016-12-02,Product_1316,9079.0,0.0,19628.0
2016-12-03,Product_1316,7487.0,0.0,18299.0
2016-12-04,Product_1316,7449.0,0.0,19889.0
2016-12-05,Product_1316,7146.0,0.0,18345.0
2016-12-06,Product_1316,5558.0,0.0,17096.0
2016-12-07,Product_1316,6111.0,0.0,17383.0
2016-12-08,Product_1316,6508.0,0.0,17458.0
2016-12-09,Product_1316,8805.0,0.0,19332.0
2016-12-10,Product_1316,7196.0,0.0,18211.0
2016-12-11,Product_1316,7151.0,0.0,18562.0
2016-12-12,Product_1316,6841.0,0.0,18244.0
2016-12-13,Product_1316,5240.0,0.0,17322.0
2016-12-14,Product_1316,5795.0,0.0,17063.0
2016-12-15,Product_1316,6198.0,0.0,17002.0
2016-12-16,Product_1316,8517.0,0.0,19571.0
2016-12-17,Product_1316,6913.0,0.0,18005.0
2016-12-18,Product_1316,6887.0,0.0,17672.0
2016-12-19,Product_1316,6602.0,0.0,18836.0
2016-12-20,Product_1316,5025.0,0.0,15773.0
2016-12-21,Product_1316,5627.0,0.0,15794.0
2016-12-22,Product_1316,6081.0,0.0,17709.0
2016-11-24,Product_1341,49138.0,0.0,153872.0
2016-11-25,Product_1341,59115.0,0.0,160627.0
2016-11-26,Product_1341,61408.0,0.0,173322.0
2016-11-27,Product_1341,66285.0,0.0,178730.0
2016-11-28,Product_1341,91003.0,0.0,201743.0
2016-11-29,Product_1341,24279.0,0.0,134671.0
2016-11-30,Product_1341,55617.0,0.0,164649.0
2016-12-01,Product_1341,48868.0,0.0,160920.0
2016-12-02,Product_1341,60730.0,0.0,163151.0
2016-12-03,Product_1341,64942.0,0.0,169537.0
2016-12-04,Product_1341,71748.0,0.0,175116.0
2016-12-05,Product_1341,98404.0,0.0,203619.0
2016-12-06,Product_1341,33204.0,0.0,139913.0
2016-12-07,Product_1341,66219.0,0.0,165250.0
2016-12-08,Product_1341,60803.0,0.0,164305.0
2016-12-09,Product_1341,73795.0,0.0,180853.0
2016-12-10,Product_1341,78811.0,0.0,183116.0
2016-12-11,Product_1341,86097.0,0.0,202608.0
2016-12-12,Product_1341,112945.0,10227.0,222966.0
2016-12-13,Product_1341,47273.0,0.0,151695.0
2016-12-14,Product_1341,79767.0,0.0,182299.0
2016-12-15,Product_1341,73346.0,0.0,173347.0
2016-12-16,Product_1341,85051.0,0.0,182729.0
2016-12-17,Product_1341,88437.0,0.0,188406.0
2016-12-18,Product_1341,93820.0,0.0,197579.0
2016-12-19,Product_1341,118589.0,14094.0,221714.0
2016-12-20,Product_1341,50349.0,0.0,153693.0
2016-12-21,Product_1341,80461.0,0.0,186903.0
2016-12-22,Product_1341,71455.0,0.0,173494.0
2016-12-23,Product_1341,80620.0,0.0,187798.0
2016-11-24,Product_1342,20750.0,0.0,223916.0
2016-11-25,Product_1342,121323.0,0.0,331170.0
2016-11-26,Product_1342,62276.0,0.0,265113.0
2016-11-27,Product_1342,62524.0,0.0,277472.0
2016-11-28,Product_1342,29092.0,0.0,223992.0
2016-11-29,Product_1342,67065.0,0.0,282454.0
2016-11-30,Product_1342,64084.0,0.0,277822.0
2016-12-01,Product_1342,49884.0,0.0,246122.0
2016-12-02,Product_1342,146685.0,0.0,349849.0
2016-12-03,Product_1342,84843.0,0.0,298456.0
2016-12-04,Product_1342,81247.0,0.0,276749.0
2016-12-05,Product_1342,43906.0,0.0,257928.0
2016-12-06,Product_1342,76991.0,0.0,268785.0
2016-12-07,Product_1342,69328.0,0.0,254062.0
2016-12-08,Product_1342,50476.0,0.0,256825.0
2016-12-09,Product_1342,141574.0,0.0,344076.0
2016-12-10,Product_1342,75707.0,0.0,290733.0
